panel_num,stitch_num,vertex_num,face_num
2,8,5605,10660
10,21,5810,10563
2,8,12393,23928
20,55,24163,45450
8,14,11605,21700
4,16,9028,17141
10,46,17114,32364
4,16,6938,13058
20,67,20783,38730
12,24,8836,16394
6,11,6668,12518
24,67,29660,55780
6,24,14861,28374
10,38,21839,41542
10,42,15916,29756
8,30,21033,40562
12,32,6303,11342
2,8,9663,18623
16,34,13862,25914
24,63,21252,39926
13,43,11827,21860
22,56,24965,45726
4,6,14383,27881
12,26,26036,49757
6,27,5188,9413
4,16,14042,26955
12,39,19649,37398
18,52,8963,16184
12,39,19713,37583
6,24,7229,13468
4,16,3979,7254
10,24,18764,34678
18,56,17180,31942
16,32,12104,22460
16,52,25951,49412
8,8,3928,7200
14,30,10758,19904
2,2,5395,10353
14,43,6394,11214
16,33,18815,35724
12,31,6083,10918
2,8,10132,19446
2,2,3461,6582
8,30,18062,34642
6,12,8232,15537
22,59,14725,26906
4,6,12328,23849
6,16,10959,20674
4,16,3795,6882
6,12,22438,43516
25,66,14984,27427
10,24,12213,22734
8,20,15553,29155
6,24,6852,12730
6,24,11548,21974
8,20,11624,21373
10,44,22270,42262
2,8,10346,20011
4,14,3302,5980
16,54,22595,42712
16,34,21416,40485
18,52,18132,33938
4,16,10827,20686
10,24,10544,19460
32,67,22639,41170
10,22,9840,18354
6,12,8878,16768
4,6,27217,53290
17,32,4373,7765
6,24,9170,17174
14,31,18049,34285
8,16,10582,19984
18,38,22884,42966
23,64,37331,70649
2,2,8878,17202
14,44,9817,17914
7,7,2639,4809
2,8,10767,20759
4,6,10857,20746
16,46,18615,34962
14,46,11004,20199
6,22,10652,20132
10,31,17044,32361
2,8,4934,9367
14,46,18194,34321
11,21,7976,14718
12,34,15940,29958
10,22,34419,66609
14,36,21769,40349
8,26,5065,9185
6,16,10490,19589
12,24,21198,39206
14,32,15324,27811
8,34,6317,11458
4,16,12498,23888
2,8,5052,9587
14,36,15067,27464
14,32,16275,29275
22,60,10060,18112
14,30,23890,45604
24,60,22127,41496
10,32,7359,13479
6,32,13273,25240
8,40,15235,28712
12,28,13778,25312
18,38,12278,22833
18,53,9944,17939
22,60,20742,38186
17,50,26086,48943
4,16,3731,6754
18,38,19964,37257
15,15,2745,4620
2,2,3555,6726
14,40,20077,38133
16,56,20409,38374
8,24,4741,8562
4,16,8980,17058
8,14,5769,10622
12,24,7552,13930
2,8,11555,22212
14,52,13192,24284
6,27,4019,6977
14,49,21900,41372
10,18,24818,47098
14,36,17009,31038
4,16,8611,16470
4,16,3453,6208
18,51,25209,47646
4,16,10611,20275
8,40,13284,24956
14,42,22286,41883
10,30,9943,18394
6,16,12309,23182
22,45,49483,93410
6,32,15583,29803
6,26,13704,26280
8,16,26177,50735
6,12,5386,9896
12,50,14185,26441
2,8,13106,25367
8,30,17498,33540
4,16,3541,6394
4,16,10471,20114
18,68,17524,32324
10,20,7594,13983
4,6,3986,7327
10,48,15925,29959
4,6,4840,9062
8,24,7299,13518
10,36,9689,17870
8,32,6906,12592
6,24,14237,27227
4,14,13499,25844
4,6,2645,4792
16,34,23932,45545
4,16,12139,23293
2,8,10753,20789
6,20,13174,25134
22,59,28776,54820
6,27,10038,18946
12,32,8809,16100
18,64,11724,21172
18,48,10556,18988
16,48,11991,21937
4,16,10513,20156
28,82,26283,48810
4,6,12505,24159
10,34,9215,17158
4,6,5544,10497
10,36,15575,29346
10,32,9849,18316
16,44,16028,29834
4,6,2360,4278
4,16,10398,19924
16,47,12734,23268
4,6,10170,19614
20,42,27878,53227
8,30,14420,27422
6,34,13289,25104
6,12,7390,13900
14,48,20886,39525
20,39,17629,33050
6,10,29782,57439
4,14,3064,5524
4,14,2912,5238
4,6,2133,3766
12,38,15979,29806
6,12,24188,46917
22,66,16973,31005
4,6,4352,8125
8,42,11539,21526
12,22,15190,27862
12,42,23520,44819
8,24,12836,24044
16,30,10748,19944
6,24,12358,23536
18,52,17547,32810
12,24,8459,15784
6,12,18091,34622
6,20,5256,9568
14,30,11227,20784
6,12,7276,13572
20,39,9654,17498
12,38,21730,41186
6,26,18409,35532
22,76,14875,27024
4,16,11302,21682
12,38,14583,27276
14,43,17326,32132
13,24,8381,15337
4,16,6743,12704
20,65,20838,39142
4,6,3229,5954
2,8,7134,13650
32,78,29068,53873
22,67,19947,36055
6,12,10939,20858
14,50,19027,35874
10,42,20824,39552
12,32,13688,25074
8,24,4576,8262
4,6,5610,10608
16,48,19420,36304
16,49,28377,53495
8,20,11355,21532
14,44,19361,36468
6,26,20053,38732
20,43,10103,17931
14,30,20046,38289
15,28,8056,14335
18,53,16388,30421
12,38,17160,32378
4,16,7538,14171
24,66,50776,94350
6,12,8111,15214
14,26,17756,32740
8,16,15571,29265
16,34,20668,39108
4,6,13574,26298
4,16,13300,25535
6,12,22124,42602
20,68,15756,28994
14,46,8298,14886
6,26,4975,9082
18,48,20405,38162
4,6,5051,9514
16,48,9727,17650
8,39,14178,26696
16,32,9112,16648
12,24,14222,26800
2,2,4840,9253
4,6,9133,17446
4,6,14157,27440
4,14,2980,5362
18,52,34528,66588
19,55,21025,39499
4,6,7153,13590
14,31,17125,32503
4,14,2564,4564
6,26,3902,6980
16,48,22029,41740
13,24,4824,8611
10,38,8572,15714
6,12,6348,11766
8,24,6521,12012
10,20,5850,10644
16,32,17537,32766
18,52,11779,21581
6,12,8200,15432
14,46,11875,21985
2,8,8255,15897
8,38,15223,28778
10,37,21246,40772
12,25,37467,72179
4,16,14830,28664
10,42,16470,30926
14,30,16282,30538
16,33,9539,17474
30,76,24908,46833
14,28,24883,47736
10,18,18844,35262
12,42,12731,23545
6,32,9863,18464
22,62,28411,53453
28,58,37013,67690
4,16,11409,21818
12,34,8218,15002
2,8,11791,22837
14,45,22123,42217
12,34,5923,10626
4,16,10068,19292
4,16,4082,7478
15,28,2985,5134
4,14,12402,23804
4,6,25116,49074
12,32,10665,19654
6,22,15623,29839
18,66,20506,38341
8,30,7787,14332
16,40,10225,18381
4,16,4200,7684
12,24,11813,22005
20,66,17254,31660
8,39,12202,22857
20,70,19447,36157
4,14,9259,17582
25,52,20267,36998
18,51,9031,15968
20,51,23352,42851
2,8,7142,13712
6,16,9889,18236
8,34,11521,21611
4,6,3740,6908
4,6,4725,8898
14,46,30149,57858
10,24,8753,15576
16,60,16691,31044
16,48,18786,35019
14,14,6230,10962
8,15,8268,15435
12,24,21566,41172
14,44,16257,30427
18,58,17678,32968
6,24,13547,25768
4,6,19219,37452
14,44,13774,25685
6,28,5488,10042
10,27,6142,11170
12,34,14680,27584
4,6,13322,25792
4,16,5461,10212
4,6,10566,20388
18,52,16977,31779
6,12,6950,12908
14,27,13946,26200
8,24,14629,28106
4,16,5107,9484
4,6,4333,8068
8,20,8234,14295
6,10,17703,34136
2,8,11024,21303
8,32,9112,16916
12,49,17238,32519
16,40,13821,25700
4,6,1429,2418
22,70,15853,28859
14,52,13584,25040
12,32,12190,22392
8,32,40149,77992
4,6,13087,25260
6,34,14182,26918
24,61,17907,33092
10,29,7160,13113
14,44,19062,36120
22,56,21469,39632
16,33,24502,46585
16,40,9048,16540
16,40,13862,24811
6,34,15516,29480
4,16,3972,7252
4,14,10456,19910
25,53,15182,28007
10,36,7236,13245
12,33,8173,14937
10,22,22714,43496
18,58,12910,23394
10,32,14266,26882
18,61,17735,31862
12,41,39048,75402
4,16,14772,28476
8,24,5080,9149
28,78,18849,34316
8,15,4306,7694
8,42,11383,21200
8,30,20300,39100
2,8,10562,20253
6,28,4552,8216
10,19,5383,9822
16,38,18477,34814
8,34,6761,12352
4,14,2977,5356
16,56,16928,30818
20,56,23472,42404
6,28,4819,8672
22,59,7498,13038
6,28,11901,22511
26,54,33176,62740
10,20,29478,57276
24,74,15176,27730
14,30,16900,31876
2,8,6969,13379
9,9,2115,3753
16,34,39633,76609
6,28,4650,8400
8,24,8588,16034
18,60,17782,33058
16,32,12588,23552
12,24,11105,20816
12,22,5310,9262
22,75,18102,33288
8,23,6263,11446
18,38,19838,37294
12,52,15370,28587
6,28,4435,7896
8,16,21921,42220
4,6,10000,19208
8,32,10869,20352
14,55,17977,33538
14,50,17977,33842
24,66,24205,45102
8,18,7784,14540
8,24,4020,7120
10,19,16398,31408
28,79,21081,37851
18,54,9439,17150
6,16,10604,19980
8,20,12364,23050
18,52,9461,17017
14,46,34648,66951
10,36,10285,19164
18,62,17114,31730
14,46,46998,91497
6,12,7659,14346
14,44,19149,35998
4,16,11748,22484
12,32,5530,9838
26,68,27416,50980
12,40,18073,33481
6,24,7431,13868
14,30,16097,30357
24,60,25091,46410
22,65,19105,35766
24,49,9685,17330
6,24,11159,21165
6,26,21047,40622
10,24,17191,31589
6,12,21180,40887
6,24,11056,20923
6,24,5755,10668
14,44,34337,66504
8,14,28429,54153
6,28,37358,73062
10,42,17462,33096
12,32,20656,38600
8,22,7374,13664
6,24,12023,22879
10,44,20174,38312
18,52,8488,15190
15,41,5819,10333
14,38,18953,35559
14,44,34050,65642
20,52,23299,43874
4,16,7633,14402
8,32,21113,40644
14,47,16453,30799
14,45,22139,41844
10,20,23002,43885
10,22,11788,22156
8,16,18407,35373
8,30,5487,9764
14,31,14499,27173
2,8,10188,19591
23,63,14708,27178
4,14,13150,25222
10,24,16747,31056
14,48,66138,129448
16,32,9234,17062
10,34,10346,19107
22,60,9756,17610
4,6,3302,6080
14,30,10149,18764
28,82,17406,31646
12,51,16814,31464
14,26,35265,65645
9,17,10684,20276
12,41,17031,32372
6,24,9345,17554
12,24,8067,14898
12,40,24905,47590
4,6,5238,9902
22,61,25700,48256
14,45,7052,12466
8,24,12466,23359
4,16,8583,16046
6,12,5490,10130
19,57,37554,71478
2,8,10660,20575
28,61,12522,22908
20,56,40777,78648
14,50,13271,24643
6,28,27423,53274
4,16,7850,14832
4,16,4072,7450
8,20,8441,15287
8,30,7758,14332
4,6,30256,59256
6,26,2617,4498
12,24,6416,11656
2,8,12802,24890
12,40,22108,41894
12,24,7587,13840
4,16,8657,16473
6,12,5685,10577
18,60,15398,28420
6,26,5529,10074
10,10,12260,22920
2,2,1688,3110
4,6,1702,2852
2,8,4963,9441
14,46,8608,15479
12,28,18507,35110
12,24,20195,38374
4,16,9829,18807
4,6,4770,8920
6,24,8161,15320
12,28,21299,40417
20,55,19937,36900
10,37,8133,14893
16,57,14685,27196
2,8,4318,8178
10,20,14391,27242
20,40,12625,23290
16,32,9567,17690
10,35,12216,22931
12,26,8962,16664
2,8,6868,13086
4,16,6986,13048
2,8,6703,12772
4,14,3373,6118
14,44,36091,67888
6,24,11794,22390
8,14,8825,16483
18,38,38003,73734
14,27,12464,23213
22,60,6825,11980
16,33,20296,38228
22,60,15039,27970
20,55,37933,73232
10,44,15892,29734
18,52,20259,37696
20,66,17185,31894
10,28,10470,19342
16,31,10352,19118
4,14,3301,5978
4,16,4274,7852
6,12,8181,15352
10,36,8800,16224
4,16,11265,21474
4,6,11971,23086
6,12,6738,12617
18,56,15885,29076
12,33,9208,16847
16,32,11360,21010
4,14,2776,4964
16,32,21697,41184
10,34,12198,22902
4,16,3975,7236
16,33,23157,44213
8,40,10393,19278
8,40,12988,24478
8,26,7541,13808
14,43,8732,15916
8,18,40410,78762
8,40,18610,35362
4,6,16762,32332
11,23,14079,26713
10,34,9853,18300
16,50,20637,38922
2,2,6601,12736
10,20,5333,9626
14,52,19641,37008
4,6,3879,7192
18,37,32168,61917
18,38,12909,24052
16,46,21176,40100
28,58,65616,126410
18,53,27543,51782
12,22,13846,25856
6,12,5613,10420
8,15,7793,14648
8,16,41528,81132
6,26,4272,7712
16,48,17401,32370
16,32,9669,17660
10,36,10722,19910
8,24,13533,25622
10,20,13063,24729
27,70,15400,27694
12,32,12121,22630
6,28,8571,15988
8,17,14377,27420
10,34,8354,15153
10,34,12875,24120
10,50,16216,30504
18,52,30303,57363
4,14,3020,5438
20,60,25783,48520
16,32,12826,23836
20,44,30141,57518
6,28,9495,17888
18,38,26875,51144
4,14,6503,12226
4,6,16860,32698
2,8,8594,16546
10,35,6233,11252
13,41,6749,12232
4,14,12570,24108
8,26,14839,28098
12,34,7448,13506
17,32,28153,53011
12,39,32576,63014
8,26,11089,20754
10,32,8008,14730
12,28,20032,37170
12,40,12333,23073
10,34,18072,34210
20,53,20320,38118
16,50,47354,91830
2,2,4421,8496
12,41,9098,16550
10,40,6786,12317
4,16,14367,27693
28,67,27576,51426
14,37,6661,11932
4,16,7712,14592
8,16,9289,17498
14,40,7523,13532
4,6,7961,15282
12,39,20753,39132
6,28,5584,10164
26,70,19787,36598
8,15,8161,15217
4,14,12040,23022
10,20,21081,40640
12,28,14761,27387
4,16,6284,11760
6,12,7618,14289
8,22,6538,12058
2,8,5949,11343
14,40,11609,21561
10,19,28008,54345
2,8,6240,11956
2,2,8907,17229
10,24,14586,27026
6,24,14402,27488
20,55,17324,32102
6,12,6061,11314
8,24,15917,30076
16,30,11670,21017
16,50,28750,54835
18,51,14518,26957
4,6,3916,7226
4,14,7173,13554
4,16,10671,20421
2,8,13819,26816
6,28,14674,28014
6,16,11057,21009
16,31,26702,51012
12,30,6755,12198
10,44,16169,30386
6,28,3508,6112
4,16,3735,6752
18,57,15716,29340
32,67,18119,33196
12,22,17184,31076
4,16,16037,30933
4,6,2497,4498
16,34,25107,46970
6,26,25281,49149
16,48,32101,61953
8,22,12293,23248
6,12,7868,14687
12,24,17359,32904
4,14,11110,21232
20,42,9726,17594
8,32,21721,41788
4,6,21500,41901
8,24,6750,12424
4,6,10139,19548
8,24,13095,24673
14,42,11283,20863
6,28,19216,37035
16,48,16992,31952
14,58,11319,20724
26,83,12973,23377
6,26,2774,4806
8,14,13504,24597
18,52,38481,74387
16,52,20230,38226
4,6,4129,7748
6,28,5657,10390
12,23,19856,37920
12,41,7879,14314
2,8,9929,19236
4,14,12825,24616
4,16,12379,23633
10,35,5084,9004
6,11,28058,54436
6,12,10175,19325
6,12,43650,85474
20,65,26327,48624
22,53,20216,36858
20,52,17656,32622
4,16,3687,6652
12,47,13880,25903
6,20,6090,11225
14,44,17387,32742
4,16,3535,6376
10,24,12825,23889
14,46,7757,14066
2,2,4462,8530
7,13,7535,14039
10,41,14426,27160
10,35,26170,50591
8,32,8335,15356
2,8,11501,22337
4,14,6416,12066
27,55,12744,23250
12,36,13274,24700
4,16,4199,7706
17,51,11695,21280
6,28,5902,10798
4,6,2478,4449
15,28,12832,23772
2,8,10226,19672
29,73,17881,32554
8,16,10165,18975
12,52,15882,29752
8,30,32589,63391
28,74,26130,48646
16,48,20788,39169
4,14,7180,13584
8,22,13279,25230
16,50,28655,54732
12,39,8765,16099
4,14,7000,13200
4,6,18089,35209
18,37,21140,39334
12,34,6219,11116
6,28,6873,12750
14,46,8941,16220
4,6,6683,12681
2,8,6609,12631
20,50,8313,14874
14,44,11610,21368
6,24,8486,15970
14,44,10506,19312
12,24,14335,26958
4,6,14828,28720
6,12,7643,14314
6,26,28727,55998
4,6,1868,3186
2,2,6672,12899
10,32,9164,17036
6,24,9810,18396
8,16,18359,35206
4,14,2995,5390
8,28,12334,23188
4,16,9948,18985
6,12,5679,10479
6,12,10045,19036
19,52,33421,63456
8,24,9255,17030
4,16,6650,12506
8,24,16436,31205
16,54,18827,35052
10,19,7236,13229
14,40,9258,16876
20,52,26879,50847
2,8,11416,21901
4,16,8139,15456
10,22,10169,18944
16,40,9828,17288
16,56,19430,36514
8,13,5816,10866
16,33,9320,17234
2,2,719,1214
4,16,4091,7494
10,34,11304,21130
12,34,8422,15436
18,64,15621,28796
14,36,11879,21667
8,16,10034,18856
18,38,8695,15810
6,12,17924,34266
10,32,19967,38011
10,32,16618,31459
2,2,6220,12016
12,40,11426,21242
6,12,7189,13468
20,66,16508,30480
4,6,4628,8674
4,16,8638,16431
10,36,17521,32764
8,26,5399,9816
14,36,9688,17123
12,41,26931,51626
26,78,23435,42870
16,34,14312,26809
8,24,5785,10514
6,28,28669,55778
8,16,13336,25316
14,42,9792,18070
4,14,2627,4672
4,16,6688,12488
2,8,4280,8103
7,13,3449,6176
6,12,8148,15406
20,57,9057,16128
16,47,11253,20514
10,21,9200,17013
10,21,10847,20495
27,72,16580,29950
18,39,13862,25734
4,16,4075,7448
6,22,6712,12444
4,6,7760,14832
12,24,8503,15704
12,24,7034,12818
24,64,16241,29830
28,84,25535,46312
10,38,36859,70052
4,16,6228,11513
4,6,14193,27542
14,40,6559,11646
6,28,4587,8168
10,29,7801,14320
12,38,22074,41936
8,24,11525,21774
16,48,10218,18485
4,6,2316,4154
6,24,11386,21576
16,34,13390,25001
2,2,9287,18030
6,28,4341,7671
20,45,25858,48578
8,17,8046,15007
12,28,11728,21810
4,6,3559,6581
16,30,27772,52323
6,34,12755,24132
8,32,18950,36085
12,34,16452,30506
6,32,9299,17419
12,23,9703,18106
8,14,6734,12506
16,60,16380,30497
6,24,5764,10678
14,44,10171,18569
4,6,19721,38470
4,16,9822,18746
8,40,13266,24910
8,33,40328,78434
4,6,12724,24561
18,58,16250,30452
26,75,27975,51429
4,16,6547,12334
14,28,20549,38324
12,40,10688,19725
16,57,14228,26366
2,8,9891,19074
4,6,5799,10969
12,24,15650,29694
14,26,12618,22951
4,6,4596,8597
4,16,15769,30292
6,32,15444,29409
4,16,10626,20317
10,20,25656,49537
10,32,17600,33463
16,35,12160,22617
16,46,19122,35999
10,22,11376,21356
6,10,9377,17621
22,60,36930,70576
2,8,11185,21604
12,28,12473,23162
26,74,17958,31714
6,16,9810,18429
4,16,11936,22829
24,74,18896,34896
9,17,4139,7488
6,28,5238,9572
24,48,29822,56554
2,8,7676,14752
2,8,10920,21152
14,42,16215,30336
14,31,10445,19414
4,16,3673,6630
32,92,21770,38843
12,24,9368,17510
10,32,14375,27055
14,40,16231,30516
10,30,16284,30620
4,4,7416,14100
4,14,2614,4654
12,28,18788,34824
8,15,8038,15094
26,68,25318,47562
2,8,7653,14592
12,28,14761,27041
20,42,24785,46500
10,35,7558,13855
4,16,14645,28310
12,50,10276,18864
4,6,4786,8956
4,16,9227,17612
20,62,27012,51383
6,12,7242,13522
22,61,17273,32004
8,14,5349,9902
25,52,12129,22270
6,32,12755,24220
20,56,21987,41252
2,8,10474,20246
2,8,10947,21151
20,56,19595,36524
4,14,8150,15474
6,24,12779,24334
4,6,6254,11784
6,28,3835,6760
6,12,8359,15778
6,28,16320,31261
6,32,10452,19620
18,39,10801,19728
4,16,11677,22166
2,8,5635,10694
16,48,35975,69523
14,40,19458,36729
4,16,12748,24599
18,47,13697,25444
14,30,20665,39579
18,51,12225,22285
17,33,7716,14103
8,40,15736,29862
6,26,2859,4972
16,50,20772,38954
14,44,11247,20686
2,8,10550,20278
6,12,6224,11636
18,38,25475,48742
10,32,17682,33493
4,14,15895,30558
25,54,20442,38129
10,29,10953,20623
8,18,4940,8978
16,36,24012,45495
2,2,3206,6083
20,52,25689,48344
8,25,5775,10510
14,30,18606,35345
12,40,9065,16627
10,37,5746,10104
12,22,15334,29014
4,16,11024,21222
8,30,12949,24588
14,48,36485,70445
20,56,14965,27760
16,39,8982,16356
4,14,3309,5994
16,40,10165,18117
20,55,21141,39892
8,24,7512,13792
4,16,13466,25980
6,24,11708,22288
8,22,7982,14880
4,16,8989,17102
4,16,3772,6846
8,40,10969,20536
6,26,7677,14220
4,14,7375,13952
16,52,17118,31847
2,8,12915,25007
4,16,3762,6826
24,69,15732,28474
12,42,22590,42920
4,6,7186,13646
24,64,16314,29196
23,47,14306,26068
4,6,18689,36414
14,30,52540,102639
10,30,14315,27165
16,64,15751,29238
10,30,16206,30678
10,34,10968,20458
6,27,5285,9678
4,16,3946,7206
16,36,11570,21064
18,39,13480,25061
22,60,21261,39494
12,40,26823,51527
12,46,11467,21220
12,46,19535,36795
14,44,8427,15348
6,20,14261,27165
10,28,10792,19663
4,6,14283,27718
14,36,8954,16060
8,24,7124,13124
19,37,51076,97631
4,14,3190,5768
18,49,14561,27050
10,28,4660,8348
4,6,5180,9659
12,39,10331,19012
10,32,8247,15147
16,58,18435,34409
16,40,8151,14700
26,82,18419,33806
10,36,24517,47125
16,50,19416,36698
10,34,11312,21072
10,48,21095,39775
8,15,3188,5544
4,6,15919,30933
18,58,28393,54150
8,16,28699,55543
14,27,8453,15531
18,52,11642,21468
4,6,8096,15410
14,44,9291,16972
12,33,7184,13041
22,70,16748,30230
6,28,6014,11070
12,34,13733,25401
16,32,16187,30160
6,24,6674,12394
6,28,12208,23232
22,45,19104,35414
10,24,9648,17205
4,16,6267,11803
15,29,16041,30016
10,28,8695,15603
14,44,10933,20158
6,19,5675,10444
4,16,5276,9758
6,28,15418,29509
14,40,8542,15506
4,6,6252,11874
16,48,21198,38494
16,32,10364,19044
4,6,25433,49782
8,24,23340,44489
4,16,12613,24307
16,32,22387,40446
16,46,5809,10188
16,34,19808,37216
2,8,12230,23644
6,26,4743,8548
18,39,30041,57174
14,44,10402,19200
14,44,26542,50855
24,64,18036,33070
4,6,1837,3232
12,40,15237,28560
10,36,28029,54233
22,62,24969,46630
30,76,21305,39414
22,60,23302,41700
18,52,8155,14529
10,38,5891,10546
6,32,15070,28670
32,79,17787,32614
26,70,23625,43948
4,14,11787,22520
12,30,11595,21752
8,30,12666,23835
6,20,6465,11896
24,58,24936,46416
6,24,10437,19788
16,50,29250,55868
8,15,9277,17446
16,32,7472,13702
18,52,23145,43860
14,44,10226,18853
4,6,6678,12664
8,20,15076,28104
8,22,12050,22776
6,12,7080,13275
20,42,21436,39984
4,14,3144,5678
14,46,13302,24815
4,16,7712,14634
4,6,4639,8677
16,32,9190,16776
8,20,13265,24449
12,32,11591,21714
14,45,17343,32645
4,6,3692,6788
12,25,26892,51846
4,16,8431,15974
32,98,14449,25866
22,75,23018,42830
12,34,13937,25786
7,13,5190,9656
6,26,14938,28594
8,24,14264,26788
4,14,14432,27684
14,29,24706,47377
14,30,25812,49298
4,16,10017,19137
12,35,15832,29754
8,40,10469,19472
8,42,13188,24812
14,40,13775,25424
18,38,9391,16853
4,14,9854,18832
8,20,13536,25321
2,2,9728,18943
16,48,12671,23226
10,32,8813,16319
4,6,4284,8005
4,6,5097,9594
8,15,7409,13714
8,24,4477,8073
10,36,14274,26773
18,52,25408,47954
20,44,12262,22520
10,34,12326,23084
6,12,42981,84065
28,82,22792,41402
22,68,18103,33980
4,6,1718,3000
24,65,10337,18514
10,34,12169,22896
6,28,24499,47449
2,8,9621,18556
18,36,17043,31372
16,40,7511,13514
4,16,6038,11370
4,6,6885,13068
18,37,23149,44234
8,24,7611,14118
4,14,4897,9166
8,24,13698,25525
2,2,1628,2967
20,56,18791,35374
6,32,11832,22344
10,42,11236,20952
16,50,25636,49014
8,24,4111,7352
28,72,15162,27590
16,40,7374,13216
6,22,6280,11546
10,21,24957,48075
14,46,36522,70561
10,50,16912,31790
6,26,4508,8185
16,39,6428,11286
12,32,10178,18758
6,24,9862,18680
6,26,8276,15498
16,34,13819,25719
10,36,16431,31148
14,57,16718,31204
9,17,10146,19153
8,34,12533,23579
12,32,8275,15130
12,46,15031,28088
2,8,5552,10524
10,36,9822,18110
10,36,8561,15676
8,15,4297,7829
12,28,15907,29086
20,41,12334,22784
9,35,21545,41000
8,32,16459,31377
12,24,11412,21226
6,34,10185,19036
4,16,4306,7900
30,63,26812,49732
14,46,8837,15983
14,36,13709,24845
16,48,24239,46095
16,48,20969,39755
20,57,25958,48724
4,16,7443,14093
4,6,9073,17411
24,60,17863,32968
4,16,10004,19044
14,30,10401,19182
4,14,12633,24232
2,2,5183,9929
8,24,9049,16920
10,19,19232,36938
2,8,7546,14457
2,8,12699,24513
10,24,11838,22408
9,17,15158,28832
4,14,10058,19148
25,52,25279,47533
20,42,25320,47779
8,20,10144,18744
18,38,37971,73141
12,38,11391,21072
18,40,35825,68568
14,41,20619,39065
4,16,8085,15415
8,24,9315,17298
4,14,2706,4826
14,32,17409,32009
18,38,17948,33923
4,6,15310,29661
16,43,13532,25214
4,6,7392,14068
4,14,3341,6062
10,24,16595,31428
8,38,18179,34554
6,34,14246,26928
14,46,40808,79208
18,54,25675,48884
14,28,10013,18638
8,20,5160,9439
6,12,17678,34120
4,6,2513,4525
4,16,12322,23574
4,16,11290,21656
4,6,16605,32192
16,40,19256,35597
14,40,12099,22069
16,39,11071,20358
18,56,12538,22813
14,46,19167,36082
2,8,8098,15587
10,19,10214,19157
10,24,10774,19848
12,32,9517,17436
4,6,4128,7700
10,20,28870,55865
14,44,9434,17066
6,12,6717,12548
10,24,19663,36805
10,35,7176,13091
12,36,22181,42181
6,28,5327,9689
10,20,14843,28199
4,14,2889,5192
13,24,7324,13412
26,74,19854,36364
4,6,3064,5474
2,8,11012,21310
2,8,7999,15323
6,11,17635,33960
8,24,7515,13797
14,50,14898,27789
6,20,5634,10319
12,23,16470,31227
18,47,16987,31935
30,64,28070,51770
10,19,7808,14380
12,34,19555,36836
14,44,9449,17235
11,11,9449,17193
14,30,46260,90282
20,56,19010,35835
14,30,14833,27865
14,27,10377,19157
6,12,4778,8706
14,30,44023,85459
4,14,12446,23820
16,48,38292,73072
4,16,9869,18723
4,6,3450,6316
4,6,5469,10294
4,6,14699,28539
18,64,18350,34184
16,51,24612,47062
4,14,2924,5252
12,24,8871,16488
15,28,24087,44972
4,6,4392,8207
18,52,11136,20187
12,34,15300,28390
2,8,10304,19863
15,31,11724,21770
12,40,10110,18586
22,59,19510,36306
16,34,17217,32109
4,16,9227,17570
4,16,5745,10706
18,53,21059,38912
14,30,15765,29871
10,24,18327,34765
14,30,12529,23474
14,30,15560,29162
12,40,17631,33503
18,50,19880,37322
12,24,9360,17392
12,42,20378,38292
12,22,13010,23676
8,16,11437,21706
8,38,14594,27579
22,70,21679,40434
8,32,41466,80962
14,36,20026,37136
18,37,37207,69180
4,16,10828,20701
4,6,12221,23654
12,24,10544,19746
12,32,5606,10004
8,25,4721,8462
10,22,10402,19390
12,26,19506,37038
6,34,14380,27343
4,6,5782,10956
8,42,14365,27054
18,52,9455,17027
12,38,18597,35212
12,32,10268,19008
6,16,11380,21515
20,64,18527,34574
26,87,18883,34323
2,2,10620,20661
18,50,20807,39043
20,41,28776,54719
2,8,9728,18705
6,12,8908,16878
16,35,42720,82381
15,15,9675,17100
6,16,8228,15556
9,17,11833,22226
6,12,6245,11628
6,12,18061,34717
16,58,14606,26674
4,6,10724,20705
6,24,7955,14848
6,24,10750,20376
18,53,11093,19971
4,16,9939,18934
6,24,10982,20844
18,66,16206,30008
12,42,10327,18974
10,22,11570,21666
24,64,26395,49159
12,56,21382,40318
24,59,19809,36379
4,6,5329,10053
4,16,7424,14111
8,16,29116,55987
10,28,14302,26381
4,6,10799,20841
12,25,9162,17013
16,50,25552,48962
4,16,3277,5864
14,54,21771,40557
14,30,11522,21440
6,11,7554,14240
10,34,8987,16348
16,42,13528,24584
14,44,23107,44053
4,6,2353,4203
8,18,11300,21059
16,31,21082,39988
4,16,11269,21639
6,22,15933,30376
4,6,14313,27755
20,47,8324,14878
22,62,27838,51453
23,61,7200,12642
2,8,10283,19774
14,30,24015,46225
12,23,10053,18602
6,16,10041,19053
20,56,13167,24257
4,16,3983,7271
12,38,42332,82011
10,18,14505,27502
6,34,13701,25936
18,52,21941,41420
8,16,6760,12376
10,22,26639,51342
8,24,6239,11442
2,8,4806,9093
16,34,12962,24170
6,34,11016,20676
4,16,10947,20936
4,16,10566,20158
18,38,13784,25590
6,12,7873,14860
20,50,22942,42488
12,24,16357,30720
4,14,2833,5082
20,41,34523,65052
14,58,14177,26350
18,49,12454,22694
20,49,6510,11566
13,24,6747,12293
16,58,18648,34889
10,48,14621,27462
22,66,50694,98011
12,28,11451,20823
4,6,10288,19839
28,72,22566,41290
8,24,12953,24512
22,69,20106,37728
10,19,7883,14550
4,16,9766,18631
4,6,22379,43688
